filename,url,md5,sha256
ark-4.10.3.tar.xz,https://download.kde.org/stable/4.10.3/src/ark-4.10.3.tar.xz,4628271f1cf1fce1581bb452f573ce08,30dfc47aa7f69f82c2159a930c3193b74fcda210cd399b7079a82bbd6a6c8a78
as31_beta3.tar.gz,https://www.pjrc.com/tech/8051/tools/as31_beta3.tar.gz,24e2d74747e0b3672cdb581138e50d8f,26a8425ec71b7b91f9194febd9c8530b5c2a391963c9bd9bd1e3bc840879ed4c
asciidoc-8.6.8.tar.gz,https://sourceforge.net/projects/asciidoc/files/asciidoc/8.6.8/asciidoc-8.6.8.tar.gz,6ffff1ab211f30481741ce4d1e4b12bf,ffb67f59dccaf6f15db72fcd04fdf21a2f9b703d31f94fcd0c49a424a9fcfbc4
aspell-0.60.6.1.tar.gz,https://ftp.gnu.org/gnu/aspell/aspell-0.60.6.1.tar.gz,e66a9c9af6a60dc46134fdacf6ce97d7,f52583a83a63633701c5f71db3dc40aab87b7f76b29723aeb27941eff42df6e1
aspell6-en-7.1-0.tar.bz2,https://ftp.gnu.org/gnu/aspell/dict/en/aspell6-en-7.1-0.tar.bz2,beba5e8f3afd3ed1644653bb685b2dfb,ff9df3c2e8c5bb19c6a66078b36a0ef4c4dfb0fcb969e29f7b5345e26d748d0a
at_3.1.13.orig.tar.gz,https://archive.debian.org/debian-archive/debian/pool/main/a/at/at_3.1.13.orig.tar.gz,1da61af6c29e323abaaf13ee1a8dad79,3a8b90868d615d21a92f4986ea9a823886329af8fae8dd7ab4eed9b273bca072
at-spi2-atk-2.8.1.tar.xz,https://ftp.gnome.org/pub/gnome/sources/at-spi2-atk/2.8/at-spi2-atk-2.8.1.tar.xz,854e36a2538bea50bc08d33aa9499bb2,eb659b94fde6dc0a2f584c9121a5e6d39a4c8aa297d21d8f9032f7a8a775fd06
at-spi2-core-2.8.0.tar.xz,https://ftp.gnome.org/pub/gnome/sources/at-spi2-core/2.8/at-spi2-core-2.8.0.tar.xz,93b57d5d56d15d1222ddf2386e2f869f,1861a30fc7f583d5a567a0ba547db67ce9bd294f0d1c9f7403c96a10a481c458
atk-2.8.0.tar.xz,https://ftp.gnome.org/pub/gnome/sources/atk/2.8/atk-2.8.0.tar.xz,c652bd25530825d604dae1c1ebd2da02,b22519176226f3e07cf6d932b77852e6b6be4780977770704b32d0f4e0686df4
atkmm-2.22.7.tar.xz,https://ftp.gnome.org/pub/gnome/sources/atkmm/2.22/atkmm-2.22.7.tar.xz,fec7db3fc47ba2e0c95d130ec865a236,bfbf846b409b4c5eb3a52fa32a13d86936021969406b3dcafd4dd05abd70f91b
attica-0.4.1.tar.bz2,https://mirrors.mit.edu/kde/Attic/attica/attica-0.4.1.tar.bz2,b90983ec5d79e5ddcbc9146fa23cab72,36d12562c11464e3111df8a36669adcd80c5f3c89ac6b08a708a1bbf8341cde6
attr-2.4.47.src.tar.gz,https://download-mirror.savannah.gnu.org/releases/attr/attr-2.4.47.src.tar.gz,84f58dec00b60f2dc8fd1c9709291cc7,25772f653ac5b2e3ceeb89df50e4688891e21f723c460636548971652af0a859
audacious-3.4.tar.bz2,https://distfiles.audacious-media-player.org/audacious-3.4.tar.bz2,b97b6921eab3eedbd63dcce2c15154e0,a401b4ce85fda23bcb17c187f006ee00e8af2e5e4000768dee08b8108ed975c2
audacious-plugins-3.4.tar.bz2,https://distfiles.audacious-media-player.org/audacious-plugins-3.4.tar.bz2,ea59b4023f32ca096519d01b8f6f33c0,8b10c61481d7ee9972f329d79f56001aa7b092aab44a0084bdd1472fe529b874
audiofile-0.3.6.tar.xz,https://ftp.gnome.org/pub/gnome/sources/audiofile/0.3/audiofile-0.3.6.tar.xz,235dde14742317328f0109e9866a8008,ea2449ad3f201ec590d811db9da6d02ffc5e87a677d06b92ab15363d8cb59782
autofs-5.0.7.tar.xz,https://kernel.org/pub/linux/daemons/autofs/v5/autofs-5.0.7.tar.xz,7aa414dd1d07e263795eced1992e8645,8ea9f574c51bce0c374d6656d11332a67eb4b50f6725fa8a18cd75e29ae98559
automoc4-0.9.88.tar.bz2,https://mirrors.mit.edu/kde/Attic/automoc4/0.9.88/automoc4-0.9.88.tar.bz2,91bf517cb940109180ecd07bc90c69ec,234116f4c05ae21d828594d652b4c4a052ef75727e2d8a4f3a4fb605de9e4c49
autotrace-0.31.1.tar.gz,https://sourceforge.net/projects/autotrace/files/AutoTrace/0.31.1/autotrace-0.31.1.tar.gz,54eabbb38d2076ded6d271e1ee4d0783,5a1a923c3335dfd7cbcccb2bbd4cc3d68cafe7713686a2f46a1591ed8a92aff6
avahi-0.6.31.tar.gz,https://avahi.org/download/avahi-0.6.31.tar.gz,2f22745b8f7368ad5a0a3fddac343f2d,8372719b24e2dd75de6f59bb1315e600db4fd092805bd1201ed0cb651a2dab48
babl-0.1.10.tar.bz2,https://artfiles.org/gimp.org/pub/babl/0.1/babl-0.1.10.tar.bz2,9e1542ab5c0b12ea3af076a9a2f02d79,943fc36ceac7dd25bc928256bc7b535a42989c6b971578146869eee5fe5955f4
balsa-2.5.1.tar.bz2,https://pawsa.fedorapeople.org/balsa/balsa-2.5.1.tar.bz2,afd175b4de2c6cc685ace50dc3ad61ff,52ce445dca86eb42e2e402a5b76616a1a522b89acbb631215079022ef80a7a10
bc-1.06.95.tar.bz2,https://alpha.gnu.org/gnu/bc/bc-1.06.95.tar.bz2,5126a721b73f97d715bb72c13c889035,7ee4abbcfac03d8a6e1a8a3440558a3d239d6b858585063e745c760957725ecc
berkeley-db-6.0.20.tar.gz,https://download.oracle.com/berkeley-db/db-6.0.20.tar.gz,f73afcb308aefde7e6ece4caa87b22a9,806a8a443854e339f07a62d5e010baf48203bce0bbb49e32f245184c9f522203
bibtexml-20060727.tar.bz2,https://sourceforge.net/projects/bibtexml/files/BibTeXML/bibtexml-20060727.tar.bz2,398baf45c4ef7e87c2e288b058a3b8d3,f3d12eece0483e9f670914d386a4775d468903f3524d940dbd0af88c2d367549
bind-9.9.3-P2.tar.gz,https://ftp.isc.org/isc/bind9/9.9.3-P2/bind-9.9.3-P2.tar.gz,943f6de6bfdfd821aa444242c02c1322,5e8ab06c7b73f38b47ce9ad12ca0afa7c714bbba2f6b7421c26c0d8b84b6c678
blender-2.68a.tar.gz,https://download.blender.org/source/blender-2.68a.tar.gz,82bc23f7b973396d571d4d243b4ada27,13ed290b0db381523dd26689d29fd00b08bae01a9123533d75f0243733dd7b3a
