filename,url,md5,sha256
IO-Socket-SSL-1.953.tar.gz,https://cpan.metacpan.org/authors/id/S/SU/SULLR/IO-Socket-SSL-1.95Net-HTTP-6.05.tar.gz  https://cpan.metacpan.org/authors/id/G/GA/GAAS/Net-HTTP-6.05.tar.gz3.tar.gz,cfeef54e8c209f2a454fa4bfcc8cb04e,4fa57c9385999e942a1f296b9f45c387a78bccb40db574585b38a9da5736a3d1
libwww-perl-6.05.tar.gz,https://cpan.org/authors/id/G/GA/GAAS/libwww-perl-6.05.tar.gz,637d5f1eb61336ca2caa6e026b382f87,7b25799ff7eec18e8e4e97dc0cad7b2a5b433b50b13feb59d9179173bee78f23
LWP-MediaTypes-6.02.tar.gz,https://cpan.metacpan.org/authors/id/G/GA/GAAS/LWP-MediaTypes-6.02.tar.gz,8c5f25fb64b974d22aff424476ba13c9,18790b0cc5f0a51468495c3847b16738f785a2d460403595001e0b932e5db676
LWP-Protocol-https-6.04.tar.gz,https://cpan.metacpan.org/authors/id/G/GA/GAAS/LWP-Protocol-https-6.04.tar.gz,1b422a7d3b5fed1eb4d748fdc9fd79a4,1ef67750ee363525cf729b59afde805ac4dc80eaf8d36ca01082a4d78a7af629
Mozilla-CA-20130114.tar.gz,https://cpan.metacpan.org/authors/id/A/AB/ABH/Mozilla-CA-20130114.tar.gz,45a42082dbd68cf25869ceb2aa49d5b2,82342614add1dbca8a00daa1ee55af3e0036245aed7d445537918c045008ccd7
Net-DNS-0.72.tar.gz,https://backpan.perl.org/authors/id/N/NL/NLNETLABS/Net-DNS-0.72.tar.gz,393e48ec6f28abe5ed30204276e02775,a62cae0be54a9684c305456cb95515a0bd3128d6ef3093b6069fe8e8e8d5943f
Net-HTTP-6.05.tar.gz,https://cpan.metacpan.org/authors/id/G/GA/GAAS/Net-HTTP-6.05.tar.gz,8a704804045e31d6fe589214594aaf21,8cab8eb5836af7b1f33583dd1fd16981e20cf7cd279aaa1d260554c2d9d84be4
Net-SSLeay-1.55.tar.gz,https://cpan.metacpan.org/authors/id/M/MI/MIKEM/Net-SSLeay-1.55.tar.gz,473b8d66ca69d5784bb0e428721f58e0,8cd5f09722e07b4e436102cb3a4b93623d753c171665ca9752c3b39a62ea3a79
SGMLSpm-1.1.tar.gz,https://search.cpan.org/CPAN/authors/id/R/RA/RAAB/SGMLSpm-1.1.tar.gz,746c74ae969992cedb1a2879b4168090,550c9245291c8df2242f7e88f7921a0f636c7eec92c644418e7d89cfea70b2bd
Socket6-0.25.tar.gz,https://cpan.metacpan.org/authors/id/U/UM/UMEMOTO/Socket6-0.25.tar.gz,e6c40d662b1fc5ffd436b7f50daa1f04,da746f8e7740b4ef66f4ff70dfad4e90f001a47a4803de66b7d7e0bdc924baa9
Test-Fatal-0.010.tar.gz,https://cpan.metacpan.org/authors/id/R/RJ/RJBS/Test-Fatal-0.010.tar.gz,d8052d4160e8d999cbeb574592f26541,805e8497a06c1ba5ab2cc85dea74533edbf48c738c8ecf42f6d812993d279305
Test-Inter-1.05.tar.gz,https://cpan.metacpan.org/authors/id/S/SB/SBECK/Test-Inter-1.05.tar.gz,5c021ced9a642f9bb28aa0b8ac6f50a1,bda95ef503f1c1b39a5cd1ea686d18a67a63b56a8eb458f0614fc2acc51f7988
Test-Unit-0.14.tar.gz,https://cpan.metacpan.org/authors/id/C/CL/CLEMBURG/Test-Unit-0.14.tar.gz,ad574713bcd00f62883ff2f9a84eec1f,5109fbc016d72dc2ea6cf5486fc35fb7edf2aafe965e80bca5991628ec2ae2ed
Tie-IxHash-1.23.tar.gz,https://cpan.metacpan.org/authors/id/C/CH/CHORNY/Tie-IxHash-1.23.tar.gz,8393f2ced231533c3e714abad582f291,fabb0b8c97e67c9b34b6cc18ed66f6c5e01c55b257dcf007555e0b027d4caf56
Try-Tiny-0.16.tar.gz,https://cpan.metacpan.org/authors/id/D/DO/DOY/Try-Tiny-0.16.tar.gz,027ebee61b191a4b2fe4107cb7b51c7c,a8711329e622b5a95b06322f44b2ae11fd3eade8a4dced90bf70f4292d12d6f1
URI-1.60.tar.gz,https://www.cpan.org/authors/id/G/GA/GAAS/URI-1.60.tar.gz,70f739be8ce28b8baba7c5920ffee4dc,1f92d3dc64acb8845e9917c945e22b9a5275aeb9ff924eb7873c3b7a5c0d2377
WWW-RobotRules-6.02.tar.gz,https://cpan.metacpan.org/authors/id/G/GA/GAAS/WWW-RobotRules-6.02.tar.gz,b7186e8b8b3701e70c22abf430742403,46b502e7a288d559429891eeb5d979461dd3ecc6a5c491ead85d165b6e03a51e
XML-LibXML-2.0019.tar.gz,https://cpan.metacpan.org/authors/id/S/SH/SHLOMIF/XML-LibXML-2.0019.tar.gz,0873ac0bae4a4bf7ba7b2d970876e4ba,d4e1ed9eb5f000e764292f3c398caa02b91eb51ad2412d6491a22f6b00159dc6
XML-NamespaceSupport-1.11.tar.gz,https://cpan.metacpan.org/authors/id/P/PE/PERIGRIN/XML-NamespaceSupport-1.11.tar.gz,222cca76161cd956d724286d36b607da,6d8151f0a3f102313d76b64bfd1c2d9ed46bfe63a16f038e7d860fda287b74ea
XML-Parser-2.41.tar.gz,https://search.cpan.org/CPAN/authors/id/T/TO/TODDR/XML-Parser-2.41.tar.gz,c320d2ffa459e6cdc6f9f59c1185855e,b48197cd2265a26c5f016489f11a7b450d8833cb8b3d6a46ee15975740894de9
XML-SAX-0.99.tar.gz,https://cpan.metacpan.org/authors/id/G/GR/GRANTM/XML-SAX-0.99.tar.gz,290f5375ae87fdebfdb5bc3854019f24,32b04b8e36b6cc4cfc486de2d859d87af5386dd930f2383c49347050d6f5ad84
XML-SAX-Base-1.08.tar.gz,https://cpan.metacpan.org/authors/id/G/GR/GRANTM/XML-SAX-Base-1.08.tar.gz,38c8c3247dfd080712596118d70dbe32,666270318b15f88b8427e585198abbc19bc2e6ccb36dc4c0a4f2d9807330219e
XML-SAX-Expat-0.50.tar.gz,https://cpan.metacpan.org/authors/id/B/BJ/BJOERN/XML-SAX-Expat-0.50.tar.gz,e737722d70944c9ee54208692c17a10e,a506e64cf3b6f3828e95085148226be1f3487b46e317c4d362dfdb755e954a12
XML-Simple-2.20.tar.gz,https://backpan.perl.org/authors/id/G/GR/GRANTM/XML-Simple-2.20.tar.gz,4d10964e123b76eca36678464daa63cd,5cff13d0802792da1eb45895ce1be461903d98ec97c9c953bc8406af7294434a
XML-XQL-0.68.tar.gz,https://cpan.metacpan.org/authors/id/T/TJ/TJMATHER/XML-XQL-0.68.tar.gz,bb84096fdf8bcc96a35971539ce8c19e,e618d657530d22ff5c807b794be74ade0524faa8f21e95ef2d674d971f8c6458
